Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,New_Price,Price,Car_ID,Brand,Car_Age,Price_Per_Km,Mileage_kmkg,Mileage_kmpl,Fuel_Efficiency,Engine_In_CC,Car_Type,Power_In_BHP
Maruti Swift Dzire Zdi,Kolkata,2017,14000,Diesel,Manual,First,5,,7.5,QWTQ,Maruti,8,0.0005357,,26.59,high,1248.0,Sedan,74.0
Audi A4 2.0 Tdi Premium Sport Limited Edition,Coimbatore,2015,44811,Diesel,Automatic,First,5,,25.81,YH8H,Audi,10,0.000576,,17.11,high,1968.0,SUV,174.33
Volkswagen Polo 1.2 Mpi Comfortline,Ahmedabad,2014,44000,Petrol,Manual,First,5,,4.3,UYD1,Volkswagen,11,9.77e-05,,16.47,high,1198.0,Hatchback,74.0
Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,Diesel,Manual,Second,7,,11.0,MFKK,Toyota,15,8.09e-05,,11.5,medium,2982.0,Luxury Car,171.0
Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,Diesel,Manual,Second,7,,11.75,7CHC,Toyota,15,8.15e-05,,11.5,medium,2982.0,Luxury Car,171.0
Honda Accord 2.4 Mt,Coimbatore,2012,94989,Petrol,Manual,First,5,,6.58,6BSE,Honda,13,6.93e-05,,12.8,medium,2354.0,SUV,177.6
Maruti Swift Zdi,Chennai,2012,58133,Diesel,Manual,First,5,,4.8,A74D,Maruti,13,8.26e-05,,22.9,high,1248.0,Sedan,74.0
Skoda Fabia 1.2 Mpi Classic,Pune,2008,61000,Petrol,Manual,Second,5,,1.65,6TYL,Skoda,17,2.7e-05,,17.5,high,1198.0,Hatchback,70.0
Jeep Compass 2.0 Sport,Kolkata,2017,27000,Diesel,Manual,First,5,18.45 Lakh,15.0,8JZU,Jeep,8,0.0005556,,17.1,high,1956.0,SUV,170.0
Tata Nano Twist Xt,Ahmedabad,2014,18050,Petrol,Manual,Second,4,,1.0,KA89,Tata,11,5.54e-05,,25.4,high,624.0,Hatchback,37.5
Ford Fiesta 1.6 Zxi Abs,Hyderabad,2007,145277,Petrol,Manual,First,5,,1.65,9ZY1,Ford,18,1.14e-05,,15.3,high,1596.0,Sedan,101.0
Maruti Celerio Zdi,Ahmedabad,2015,42000,Diesel,Manual,First,5,,3.6,0542,Maruti,10,8.57e-05,,27.62,high,793.0,Hatchback,47.0
Toyota Fortuner 3.0 Diesel,Delhi,2011,86000,Diesel,Manual,First,7,,11.5,A0L5,Toyota,14,0.0001337,,11.5,medium,2982.0,Luxury Car,171.0
Maruti Celerio Zdi,Ahmedabad,2015,42150,Diesel,Manual,First,5,,3.6,YBIB,Maruti,10,8.54e-05,,27.62,high,793.0,Hatchback,47.0
Hyundai Eon Era Plus,Pune,2015,30158,Petrol,Manual,First,5,,3.05,RCEH,Hyundai,10,0.0001011,,21.1,high,814.0,Hatchback,55.2
Ford Fiesta Diesel Trend,Bangalore,2011,47000,Diesel,Manual,Second,5,,6.0,F29Z,Ford,14,0.0001277,,23.5,high,1498.0,Sedan,90.0
Volkswagen Polo 1.2 Mpi Comfortline,Ahmedabad,2013,39000,Petrol,Manual,First,5,,3.75,5NXK,Volkswagen,12,9.62e-05,,16.47,high,1198.0,Hatchback,74.0
Volkswagen Polo 1.2 Mpi Comfortline,Coimbatore,2016,32125,Petrol,Manual,First,5,,6.17,0S59,Volkswagen,9,0.0001921,,16.2,high,1199.0,Hatchback,74.0
Maruti Vitara Brezza Zdi,Coimbatore,2017,58829,Diesel,Manual,First,5,9.89 Lakh,9.05,A5ET,Maruti,8,0.0001538,,24.3,high,1248.0,Sedan,88.5
Honda Brio S Mt,Coimbatore,2013,67559,Petrol,Manual,First,5,,4.05,NTN3,Honda,12,5.99e-05,,19.4,high,1198.0,Hatchback,86.8
Maruti Swift Dzire Vxi,Pune,2013,55000,Petrol,Manual,First,5,,4.25,ZVN3,Maruti,12,7.73e-05,,17.5,high,1298.0,Sedan,85.8
Maruti Celerio Lxi Mt,Kolkata,2018,30000,Petrol,Manual,First,5,4.87 Lakh,3.75,SRKM,Maruti,7,0.000125,,23.1,high,998.0,Hatchback,67.04
Hyundai Creta 1.6 Sx Plus Petrol Automatic,Mumbai,2016,28000,Petrol,Automatic,First,5,,11.85,WFEC,Hyundai,9,0.0004232,,13.0,medium,1591.0,Sedan,121.3
Ford Ecosport 1.5 Dv5 Mt Titanium,Kochi,2016,31826,Diesel,Manual,First,5,,8.24,5XJK,Ford,9,0.0002589,,22.7,high,1498.0,Sedan,89.84
Maruti Swift Vdi Bsiv W Abs,Hyderabad,2016,64000,Diesel,Manual,First,5,,5.99,A8BC,Maruti,9,9.36e-05,,17.8,high,1248.0,Sedan,127.9431071655041
Honda Cr-V Rvi Mt,Jaipur,2008,100009,Petrol,Manual,Second,5,,6.5,KBO2,Honda,17,6.5e-05,,13.1,medium,1997.0,SUV,141.1
Land Rover Discovery Sport Sd4 Hse Luxury 7S,Coimbatore,2019,17201,Diesel,Automatic,First,7,,58.91,DCUQ,Land Rover,6,0.0034248,,12.51,medium,2179.0,SUV,187.7
Mahindra Xuv500 W8 2Wd,Delhi,2014,74345,Diesel,Manual,First,7,,8.0,MC7L,Mahindra,11,0.0001076,,15.1,high,2179.0,SUV,140.0
Volkswagen Polo 1.2 Mpi Highline,Kochi,2015,58134,Petrol,Manual,First,5,,4.64,EN9L,Volkswagen,10,7.98e-05,,16.47,high,1198.0,Hatchback,74.0
Hyundai I10 Magna At,Kochi,2010,30566,Petrol,Automatic,First,5,,3.32,9DZH,Hyundai,15,0.0001086,,19.2,high,1197.0,Hatchback,80.0
Hyundai I10 Magna 1.2,Chennai,2012,55231,Petrol,Manual,Second,5,,2.78,X04Y,Hyundai,13,5.03e-05,,20.36,high,1197.0,Hatchback,78.9
Chevrolet Cruze Ltz At,Kochi,2016,67774,Diesel,Automatic,First,5,,8.95,JDAC,Chevrolet,9,0.0001321,,14.81,medium,1998.0,SUV,163.7
Mercedes-Benz E-Class E 200 Cgi,Mumbai,2013,50319,Petrol,Automatic,First,5,,21.95,TKHJ,Mercedes-Benz,12,0.0004362,,12.0,medium,1991.0,SUV,181.03
Hyundai Sonata 2.4 Gdi,Ahmedabad,2013,45000,Petrol,Manual,First,5,,7.9,KSTY,Hyundai,12,0.0001756,,11.7,medium,2359.0,SUV,134.0
Mercedes-Benz New C-Class C 200 Kompressor Elegance At,Kolkata,2007,43627,Petrol,Automatic,First,5,,29.0,3AV9,Mercedes-Benz,18,0.0006647,,11.74,medium,1796.0,SUV,186.0
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2013,45000,Diesel,Manual,First,5,,3.25,2MFW,Volkswagen,12,7.22e-05,,22.07,high,1199.0,Hatchback,73.9
Honda City I Vtec Sv,Mumbai,2014,10500,Petrol,Manual,First,5,,5.9,9EDX,Honda,11,0.0005619,,17.4,high,1497.0,Sedan,117.3
Maruti Vitara Brezza Zdi,Coimbatore,2017,21789,Diesel,Manual,First,5,11 Lakh,9.88,PHP3,Maruti,8,0.0004534,,24.3,high,1248.0,Sedan,88.5
Hyundai Elite I20 Asta Option,Coimbatore,2019,21134,Petrol,Manual,First,5,9.78 Lakh,8.78,Y135,Hyundai,6,0.0004154,,18.6,high,1197.0,Hatchback,81.86
Tata New Safari Dicor Ex 4X2,Kolkata,2011,90000,Diesel,Manual,Second,7,,2.75,UPZ3,Tata,14,3.06e-05,,13.93,medium,2179.0,SUV,138.1
Nissan Sunny 2011-2014 Diesel Xl,Kochi,2014,51553,Diesel,Manual,First,5,,5.98,2JK2,Nissan,11,0.000116,,21.64,high,1461.0,Sedan,84.8
Bmw 3 Series 330 Ci Convertible,Delhi,2011,31000,Petrol,Automatic,First,5,,31.0,5CTG,Bmw,14,0.001,,10.9,medium,2497.0,SUV,215.0
Toyota Corolla 1.8 J,Delhi,2011,67422,Petrol,Manual,Second,5,,3.55,6E5I,Toyota,14,5.27e-05,,14.53,medium,1798.0,SUV,138.0
Hyundai Verna 1.6 Sx,Kochi,2015,60519,Diesel,Manual,First,5,,6.24,57NW,Hyundai,10,0.0001031,,22.32,high,1582.0,Sedan,126.32
Maruti Swift Dzire Vdi,Kolkata,2009,34000,Diesel,Manual,First,5,,2.19,LUOI,Maruti,16,6.44e-05,,19.3,high,1248.0,Sedan,73.9
Maruti Dzire Vdi,Hyderabad,2013,68434,Diesel,Manual,First,5,9.14 Lakh,5.5,0Q04,Maruti,12,8.04e-05,,28.4,high,1248.0,Sedan,73.75
Maruti Alto K10 Vxi,Pune,2014,17000,Petrol,Manual,First,5,4.48 Lakh,2.1,0FMA,Maruti,11,0.0001235,,24.07,high,998.0,Hatchback,67.1
Jaguar Xj 5.0 L V8 Supercharged,Coimbatore,2011,43686,Petrol,Automatic,First,4,,50.66,M2NK,Jaguar,14,0.0011596,,10.5,medium,5000.0,Sports Car,503.0
Mercedes-Benz New C-Class 220 Cdi At,Kolkata,2012,22000,Diesel,Automatic,First,5,,14.0,TA2W,Mercedes-Benz,13,0.0006364,,14.84,medium,2143.0,SUV,170.0
Hyundai Verna Crdi 1.6 Sx Option,Mumbai,2013,79225,Diesel,Manual,First,5,15.57 Lakh,5.5,QUJT,Hyundai,12,6.94e-05,,22.0,high,1582.0,Sedan,126.2
Chevrolet Aveo 1.6 Lt,Pune,2007,63000,Petrol,Manual,Third,5,,1.2,VIE3,Chevrolet,18,1.9e-05,,14.2,medium,1598.0,Sedan,102.0
Maruti Swift Vxi Bsiv,Hyderabad,2014,61922,Petrol,Manual,First,5,,5.3,V85G,Maruti,11,8.56e-05,,20.4,high,1197.0,Hatchback,81.8
Hyundai Verna 1.6 Crdi S,Chennai,2015,85000,Diesel,Manual,First,5,,6.3,UP0X,Hyundai,10,7.41e-05,,23.9,high,1582.0,Sedan,126.2
Mercedes-Benz Glc 220D Celebration Edition,Kochi,2017,26192,Diesel,Automatic,First,5,,40.47,7NZT,Mercedes-Benz,8,0.0015451,,17.9,high,2143.0,SUV,168.0
Toyota Fortuner 4X2 Manual,Delhi,2013,65000,Diesel,Manual,First,7,,16.1,FHYT,Toyota,12,0.0002477,,13.0,medium,2982.0,Luxury Car,168.5
Audi Q5 2008-2012 2.0 Tdi,Delhi,2014,44999,Diesel,Automatic,First,5,,25.0,P42F,Audi,11,0.0005556,,12.8,medium,1968.0,SUV,167.6
Bmw 3 Series 320D Dynamic,Mumbai,2008,81308,Diesel,Automatic,Second,5,,7.95,USHC,Bmw,17,9.78e-05,,13.2,medium,1995.0,SUV,170.0
Maruti Alto 800 2016-2019 Lxi,Delhi,2016,35000,Petrol,Manual,First,5,,2.65,MH63,Maruti,9,7.57e-05,,24.7,high,796.0,Hatchback,47.3
Maruti Alto K10 2010-2014 Vxi,Coimbatore,2012,65349,Petrol,Manual,First,5,,2.81,C5VP,Maruti,13,4.3e-05,,20.92,high,998.0,Hatchback,67.1
Audi A4 1.8 Tfsi Technology Edition,Hyderabad,2012,80000,Petrol,Automatic,First,5,,17.5,JVIA,Audi,13,0.0002188,,15.64,high,1798.0,SUV,167.62
Maruti Swift Vxi Bsiv,Mumbai,2012,61000,Petrol,Manual,First,5,,3.3,WS95,Maruti,13,5.41e-05,,16.1,high,1197.0,Hatchback,85.0
Maruti Wagon R Vxi,Kochi,2019,31817,Petrol,Manual,First,5,5.12 Lakh,5.34,BSUY,Maruti,6,0.0001678,,22.5,high,998.0,Hatchback,67.04
Skoda Rapid 1.5 Tdi Ambition,Hyderabad,2016,41000,Diesel,Manual,First,5,,8.5,D36S,Skoda,9,0.0002073,,21.14,high,1498.0,Sedan,103.52
Honda Jazz S,Kochi,2010,82606,Petrol,Manual,Second,5,,2.69,VXOC,Honda,15,3.26e-05,,16.0,high,1198.0,Hatchback,90.0
Mahindra Xuv500 W10 2Wd,Ahmedabad,2015,52000,Diesel,Manual,First,7,,11.5,6ATY,Mahindra,10,0.0002212,,16.0,high,2179.0,SUV,140.0
Maruti Ritz Vxi,Coimbatore,2011,50318,Petrol,Manual,First,5,,4.06,3QHE,Maruti,14,8.07e-05,,18.5,high,1197.0,Hatchback,85.8
Mercedes-Benz Gle 250D,Hyderabad,2016,50000,Diesel,Automatic,First,5,79.43 Lakh,49.0,DECI,Mercedes-Benz,9,0.00098,,17.9,high,2143.0,SUV,201.15
Skoda Rapid 1.6 Tdi Ambition,Bangalore,2012,72000,Diesel,Manual,First,5,,4.6,M1UR,Skoda,13,6.39e-05,,20.5,high,1598.0,Sedan,103.5
Hyundai Grand I10 Crdi Magna,Delhi,2015,63776,Diesel,Manual,First,5,,3.96,9B1V,Hyundai,10,6.21e-05,,24.0,high,1120.0,Hatchback,70.0
Hyundai Elite I20 Petrol Asta,Mumbai,2015,28133,Petrol,Manual,First,5,,5.6,WOQ4,Hyundai,10,0.0001991,,18.6,high,1197.0,Hatchback,81.86
Tata Zest Quadrajet 1.3 75Ps Xe,Kolkata,2017,45000,Diesel,Manual,First,5,7.94 Lakh,3.75,FAFN,Tata,8,8.33e-05,,22.95,high,1248.0,Sedan,74.0
Hyundai I20 Magna 1.4 Crdi,Jaipur,2015,55697,Diesel,Manual,First,5,,5.5,IZLX,Hyundai,10,9.87e-05,,22.54,high,1396.0,Sedan,88.73
Skoda Rapid 1.6 Tdi Elegance,Delhi,2012,62000,Diesel,Manual,Second,5,,3.0,4EY3,Skoda,13,4.84e-05,,20.5,high,1598.0,Sedan,103.5
Fiat Linea Emotion,Mumbai,2011,48000,Petrol,Manual,First,5,,3.0,F0JO,Fiat,14,6.25e-05,,16.0,high,1368.0,Sedan,90.0
Maruti Swift Vxi Bsiii W/ Abs,Pune,2010,90246,Petrol,Manual,First,5,,2.95,UV2W,Maruti,15,3.27e-05,,16.1,high,1298.0,Sedan,88.2
Tata Indica V2 2001-2011 Els,Hyderabad,2015,80500,Diesel,Manual,First,5,,2.45,92H3,Tata,10,3.04e-05,,25.0,high,1396.0,Sedan,69.0
Mercedes-Benz New C-Class C 220 Cdi Elegance At,Pune,2012,119000,Diesel,Automatic,First,5,,13.99,9M8O,Mercedes-Benz,13,0.0001176,,14.84,medium,2143.0,SUV,170.0
Mercedes-Benz Gle 350D,Bangalore,2016,28541,Diesel,Automatic,First,5,95.13 Lakh,60.75,ANS8,Mercedes-Benz,9,0.0021285,,11.57,medium,2987.0,Luxury Car,254.79
Hyundai Santro Xing Xp,Kolkata,2008,45500,Petrol,Manual,Second,5,,1.17,TKUY,Hyundai,17,2.57e-05,,16.697117834394906,high,1086.0,Hatchback,97.10749623493976
Honda City V Mt Avn,Chennai,2012,41000,Petrol,Manual,Second,5,,4.5,RHE2,Honda,13,0.0001098,,16.8,high,1497.0,Sedan,116.3
Hyundai I20 Magna,Mumbai,2010,58000,Petrol,Manual,Second,5,,2.5,L9MO,Hyundai,15,4.31e-05,,18.5,high,1197.0,Hatchback,80.0
Toyota Fortuner 4X2 Manual,Chennai,2015,99000,Diesel,Manual,First,7,,20.5,O1WD,Toyota,10,0.0002071,,13.0,medium,2982.0,Luxury Car,168.5
Hyundai Grand I10 Magna,Delhi,2014,31200,Petrol,Manual,First,5,,3.9,8YWB,Hyundai,11,0.000125,,18.9,high,1197.0,Hatchback,82.0
Volkswagen Jetta 2007-2011 2.0 Tdi Comfortline,Chennai,2009,85000,Diesel,Manual,Second,5,,3.5,7VAY,Volkswagen,16,4.12e-05,,15.0,medium,1896.0,SUV,105.0
Ford Ecosport 1.5 Ti Vct At Titanium,Hyderabad,2016,60924,Petrol,Automatic,First,5,,8.3,F7H8,Ford,9,0.0001362,,15.63,high,1499.0,Sedan,110.4
Hyundai Eon Magna Plus,Chennai,2012,45000,Petrol,Manual,First,5,,2.5,KXIP,Hyundai,13,5.56e-05,,21.1,high,814.0,Hatchback,55.2
Nissan Micra Xv Cvt,Kolkata,2011,44000,Petrol,Automatic,First,5,8.73 Lakh,2.65,T6RH,Nissan,14,6.02e-05,,19.15,high,1198.0,Hatchback,75.94
Honda Jazz 1.2 V Cvt I Vtec,Kochi,2016,30534,Petrol,Automatic,First,5,,7.42,QTVO,Honda,9,0.000243,,19.0,high,1199.0,Hatchback,88.7
Volkswagen Polo 1.2 Mpi Trendline,Kochi,2016,46399,Petrol,Manual,First,5,,4.63,NF3B,Volkswagen,9,9.98e-05,,16.47,high,1198.0,Hatchback,74.0
Maruti Alto Lxi,Kolkata,2008,42000,Petrol,Manual,First,5,,1.09,TOPF,Maruti,17,2.6e-05,,19.7,high,796.0,Hatchback,46.3
Hyundai Verna 1.6 Sx,Delhi,2011,67000,Diesel,Manual,First,5,,3.8,1ZWC,Hyundai,14,5.67e-05,,22.32,high,1582.0,Sedan,126.32
Mercedes-Benz E-Class 2009-2013 E 220 Cdi Avantgarde,Mumbai,2013,58000,Diesel,Automatic,First,5,,15.75,BB3R,Mercedes-Benz,12,0.0002716,,10.0,medium,2148.0,SUV,170.0
Tata Zest Revotron 1.2 Xt,Coimbatore,2015,27000,Petrol,Manual,First,5,8.69 Lakh,5.27,NR5M,Tata,10,0.0001952,,17.57,high,1193.0,Hatchback,88.7
Honda Brio S Option Mt,Mumbai,2012,39566,Petrol,Manual,Second,5,,2.75,DUK2,Honda,13,6.95e-05,,18.4,high,1198.0,Hatchback,86.8
Honda Jazz Vx Diesel,Chennai,2016,14980,Diesel,Manual,First,5,10.81 Lakh,7.4,5ZUN,Honda,9,0.000494,,27.3,high,1498.0,Sedan,98.6
Maruti Alto K10 Vxi Ags,Jaipur,2017,18491,Petrol,Automatic,First,5,,3.9,D8M6,Maruti,8,0.0002109,,24.07,high,998.0,Hatchback,67.1
Maruti Zen Vxi - Bs Iii,Jaipur,2000,90000,Petrol,Manual,Second,5,,0.7,1NHR,Maruti,25,7.8e-06,,17.3,high,993.0,Hatchback,60.0
Hyundai I20 Sportz 1.4 Crdi,Pune,2015,118211,Diesel,Manual,First,5,,5.9,N0RY,Hyundai,10,4.99e-05,,22.54,high,1396.0,Sedan,88.73
Maruti Sx4 S Cross Ddis 320 Zeta,Coimbatore,2016,63316,Diesel,Manual,First,5,,9.58,N7K5,Maruti,9,0.0001513,,22.7,high,1598.0,Sedan,118.0
Mercedes-Benz E-Class 2009-2013 E250 Cdi Elegance,Delhi,2014,42000,Diesel,Automatic,First,5,,24.95,DFVL,Mercedes-Benz,11,0.000594,,14.21,medium,2143.0,SUV,203.0
Chevrolet Enjoy Petrol Ls 7 Seater,Kochi,2015,25648,Petrol,Manual,First,7,,4.29,6U1H,Chevrolet,10,0.0001673,,13.7,medium,1399.0,Sedan,98.82
Mercedes-Benz E-Class 2009-2013 E250 Cdi Blue Efficiency,Delhi,2011,67612,Diesel,Automatic,Second,5,,11.5,3CS8,Mercedes-Benz,14,0.0001701,,14.21,medium,2143.0,SUV,203.0
Mahindra Xuv500 W4,Mumbai,2016,33000,Diesel,Manual,First,7,,9.65,7N50,Mahindra,9,0.0002924,,16.0,high,2179.0,SUV,140.0
Hyundai I10 Sportz,Mumbai,2015,20000,Petrol,Manual,First,5,,3.75,5I27,Hyundai,10,0.0001875,,20.36,high,1197.0,Hatchback,78.9
Hyundai Getz 1.3 Gls,Pune,2007,143000,Petrol,Manual,Second,5,,1.1,E3IX,Hyundai,18,7.7e-06,,14.2,medium,1341.0,Sedan,82.9
Audi Q7 3.0 Tdi Quattro,Coimbatore,2014,118218,Diesel,Automatic,First,7,,31.41,BU5P,Audi,11,0.0002657,,12.07,medium,2967.0,Luxury Car,241.4
Mahindra Scorpio Sle Bsiv,Pune,2012,99000,Diesel,Manual,Third,8,,6.0,9PAV,Mahindra,13,6.06e-05,,12.05,medium,2179.0,SUV,120.0
Honda Jazz 1.2 Sv I Vtec,Pune,2016,22700,Petrol,Manual,First,5,,5.55,AKCZ,Honda,9,0.0002445,,18.7,high,1199.0,Hatchback,88.7
Tata Safari Storme 2012-2015 Ex,Jaipur,2017,28000,Diesel,Manual,First,7,,10.91,3EXB,Tata,8,0.0003896,,14.0,medium,2179.0,SUV,138.1
Mahindra Xuv500 W6 2Wd,Kolkata,2014,62000,Diesel,Manual,First,7,,7.25,VNTH,Mahindra,11,0.0001169,,15.1,high,2179.0,SUV,140.0
Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2012,107023,Diesel,Manual,First,5,,3.9,36O6,Volkswagen,13,3.64e-05,,22.07,high,1199.0,Hatchback,73.9
Maruti Swift Dzire Zdi,Delhi,2012,71082,Diesel,Manual,First,5,,3.95,IC1J,Maruti,13,5.56e-05,,19.3,high,1248.0,Sedan,73.9
Audi Q3 2.0 Tdi,Mumbai,2013,60000,Diesel,Automatic,First,5,,22.0,RNXQ,Audi,12,0.0003667,,15.73,high,1968.0,SUV,174.33
Maruti Celerio Zxi,Delhi,2014,21701,Petrol,Manual,First,5,,3.38,9EHQ,Maruti,11,0.0001558,,23.1,high,998.0,Hatchback,67.04
Honda City V Mt Exclusive,Mumbai,2011,56000,Petrol,Manual,First,5,,3.45,RB0L,Honda,14,6.16e-05,,16.8,high,1497.0,Sedan,116.3
Hyundai I20 1.2 Spotz,Delhi,2016,32450,Petrol,Manual,First,5,,5.75,8JNV,Hyundai,9,0.0001772,,18.6,high,1197.0,Hatchback,81.83
Renault Kwid Rxt,Jaipur,2016,12500,Petrol,Manual,First,5,,2.75,MZ5L,Renault,9,0.00022,,25.17,high,799.0,Hatchback,53.3
Mercedes-Benz Cla 200 Cdi Sport,Kochi,2019,20483,Diesel,Automatic,First,5,,30.3,AT1G,Mercedes-Benz,6,0.0014793,,17.9,high,2143.0,SUV,136.0
Ford Ecosport 1.5 Dv5 Mt Titanium,Hyderabad,2014,45800,Diesel,Manual,First,5,,7.5,21F0,Ford,11,0.0001638,,22.7,high,1498.0,Sedan,89.84
Hyundai I20 Asta 1.2,Coimbatore,2015,35441,Petrol,Manual,First,5,,6.87,GECC,Hyundai,10,0.0001938,,18.6,high,1197.0,Hatchback,81.83
Toyota Innova 2.5 Zx Diesel 7 Seater,Bangalore,2015,86398,Diesel,Manual,First,7,,15.2,JWOD,Toyota,10,0.0001759,,12.99,medium,2494.0,SUV,100.6
Nissan Sunny 2011-2014 Diesel Xl,Chennai,2012,150000,Diesel,Manual,First,5,,3.5,90EM,Nissan,13,2.33e-05,,21.64,high,1461.0,Sedan,84.8
Maruti Swift Vdi Bsiv,Hyderabad,2014,89000,Diesel,Manual,First,5,,5.85,99PI,Maruti,11,6.57e-05,,25.2,high,1248.0,Sedan,74.0
Maruti A-Star Vxi,Hyderabad,2010,68375,Petrol,Manual,First,5,,2.5,2D6W,Maruti,15,3.66e-05,,19.0,high,998.0,Hatchback,66.1
Maruti Swift Zxi,Pune,2013,52000,Petrol,Manual,First,5,,3.95,WYWU,Maruti,12,7.6e-05,,18.6,high,1197.0,Hatchback,85.8
Mercedes-Benz Cla 200 Cdi Sport,Jaipur,2017,39000,Diesel,Automatic,First,5,42.4 Lakh,27.0,P5M9,Mercedes-Benz,8,0.0006923,,17.9,high,2143.0,SUV,136.0
Maruti Ertiga Zxi,Bangalore,2014,68000,Petrol,Manual,Second,7,,6.75,19PC,Maruti,11,9.93e-05,,16.02,high,1373.0,Sedan,93.7
Maruti Wagon R Lxi,Jaipur,2007,71000,Petrol,Manual,Second,5,,1.5,988I,Maruti,18,2.11e-05,,18.9,high,998.0,Hatchback,67.1
Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2012,72003,Diesel,Manual,First,5,,3.9,OPRT,Volkswagen,13,5.42e-05,,22.07,high,1199.0,Hatchback,73.9
Ford Ecosport 1.5 Dv5 Mt Titanium Optional,Hyderabad,2014,135670,Diesel,Manual,First,5,,6.55,2AEJ,Ford,11,4.83e-05,,22.7,high,1498.0,Sedan,89.84
Honda City I Dtec Vx,Kochi,2017,65850,Diesel,Manual,First,5,,9.44,5JWO,Honda,8,0.0001434,,25.1,high,1498.0,Sedan,98.6
Toyota Corolla Altis 1.8 Gl,Coimbatore,2015,53920,Petrol,Manual,First,5,23.37 Lakh,10.77,20AQ,Toyota,10,0.0001997,,14.28,medium,1798.0,SUV,138.03
Mahindra Xuv500 W8 2Wd,Ahmedabad,2014,58000,Diesel,Manual,First,7,,7.5,LZVO,Mahindra,11,0.0001293,,15.1,high,2179.0,SUV,140.0
Maruti Alto 800 2016-2019 Vxi,Kolkata,2016,4000,Petrol,Manual,First,5,,3.0,LB2H,Maruti,9,0.00075,,24.7,high,796.0,Hatchback,47.3
Bmw 5 Series 530D M Sport,Chennai,2010,58000,Diesel,Automatic,First,5,79.78 Lakh,11.75,SB19,Bmw,15,0.0002026,,18.59,high,2993.0,Luxury Car,265.0
Hyundai Eon D Lite Plus,Kochi,2016,29832,Petrol,Manual,First,5,,3.29,3UM7,Hyundai,9,0.0001103,,21.1,high,814.0,Hatchback,55.2
Maruti Swift Dzire Vdi,Chennai,2016,71156,Diesel,Manual,First,5,,6.5,R4IO,Maruti,9,9.13e-05,,26.59,high,1248.0,Sedan,74.0
Maruti Celerio Cng Vxi Mt,Delhi,2015,64687,CNG,Manual,First,5,5.87 Lakh,3.8,K5T5,Maruti,10,5.87e-05,31.79,,high,998.0,Hatchback,58.33
Audi A4 2.0 Tdi,Hyderabad,2011,54000,Diesel,Automatic,First,5,,18.0,T1AD,Audi,14,0.0003333,,16.55,high,1968.0,SUV,147.51
Skoda Superb Elegance 1.8 Tsi At,Bangalore,2009,75000,Petrol,Automatic,Second,5,,4.95,B2RP,Skoda,16,6.6e-05,,13.7,medium,1798.0,SUV,157.75
Tata Zest Revotron 1.2T Xm,Kochi,2015,39208,Petrol,Manual,First,5,7.63 Lakh,4.52,X8A6,Tata,10,0.0001153,,17.57,high,1193.0,Hatchback,88.7
Force One Lx Abs 7 Seating,Kolkata,2014,41000,Diesel,Manual,First,7,,8.0,9LOQ,Force,11,0.0001951,,17.0,high,2149.0,SUV,139.07
Honda City I-Vtec Vx,Coimbatore,2013,38622,Petrol,Manual,First,5,12.68 Lakh,6.26,S6U2,Honda,12,0.0001621,,17.4,high,1497.0,Sedan,117.3
Nissan Sunny 2011-2014 Xv,Chennai,2016,18000,Petrol,Manual,First,5,,7.5,XIY9,Nissan,9,0.0004167,,16.95,high,1498.0,Sedan,97.7
Maruti Swift 1.3 Lxi,Delhi,2012,52000,Petrol,Manual,First,5,,3.65,CETP,Maruti,13,7.02e-05,,16.1,high,1333.5967963386727,Sedan,97.10749623493976
Volkswagen Vento Petrol Highline At,Mumbai,2011,45000,Petrol,Automatic,First,5,,3.35,Z5HW,Volkswagen,14,7.44e-05,,14.4,medium,1598.0,Sedan,103.6
Hyundai Verna 1.6 Sx Vtvt At,Mumbai,2014,48656,Petrol,Automatic,First,5,,5.5,J5E2,Hyundai,11,0.000113,,15.74,high,1591.0,Sedan,121.3
Hyundai Verna Crdi 1.6 At Sx Plus,Bangalore,2012,79000,Diesel,Automatic,First,5,16.6 Lakh,5.25,SAXI,Hyundai,13,6.65e-05,,22.0,high,1582.0,Sedan,126.2
Audi A4 2.0 Tdi Multitronic,Bangalore,2012,88000,Diesel,Automatic,First,5,,16.25,VCGF,Audi,13,0.0001847,,16.55,high,1968.0,SUV,140.0
Maruti Sx4 Vxi Bsiv,Delhi,2009,92000,Petrol,Manual,First,5,,2.7,BXS5,Maruti,16,2.93e-05,,15.5,high,1586.0,Sedan,103.3
Ford Endeavour 2.2 Titanium At 4X2,Chennai,2019,9000,Diesel,Automatic,First,7,,32.9,R339,Ford,6,0.0036556,,12.62,medium,2198.0,SUV,158.0
Maruti Swift Lxi Bsiv,Coimbatore,2008,50121,Petrol,Manual,First,5,,3.41,3M7S,Maruti,17,6.8e-05,,20.4,high,1197.0,Hatchback,83.11
